Corp,Corp Name,School,School Name,"Performance Points
 (3-8)","Performance Weight
 (3-8)","Growth Points
 (4-8)","Growth Weight
 (4-8)","Performance Points
 (10)","Performance Weight
 (10)","Growth Points
 (10-12)","Growth Weight
 (10-12)","Mult. Measures Points
 (12)","Mult. Measures Weight
 (12)",Overall Points,Overall Grade
4650,Lake Ridge New Tech Schools,3869,Calumet New Tech High School,,,,,23,0.2,77.2,0.2,100,0.6,80.0,B
4650,Lake Ridge New Tech Schools,3885,Longfellow New Tech Elementary Sch,57.2,0.5,85.2,0.5,,,,,,,71.2,C
4650,Lake Ridge New Tech Schools,3889,Hosford Park New Tech Elementary ,60.6,0.5,83.4,0.5,,,,,,,72.0,C
4650,Lake Ridge New Tech Schools,3893,Lake Ridge New Tech Middle School,47.8,0.5,103.2,0.5,,,,,,,75.5,C
4660,Crown Point Community School Corp,3761,Robert Taft Middle School,75.9,0.5,106.3,0.5,,,,,,,91.1,A
4660,Crown Point Community School Corp,3769,Douglas MacArthur Elem School,76.6,0.5,108.1,0.5,,,,,,,92.4,A
4660,Crown Point Community School Corp,3773,Dwight D Eisenhower Elem School,86.9,0.5,98.6,0.5,,,,,,,92.8,A
4660,Crown Point Community School Corp,3854,Winfield Elementary School,82.7,0.5,107.4,0.5,,,,,,,95.1,A
4660,Crown Point Community School Corp,3901,Crown Point High School,,,,,60.2,0.2,109.4,0.2,100.5,0.6,94.2,A
4660,Crown Point Community School Corp,3903,Lake Street Elementary School,82.9,0.5,103.1,0.5,,,,,,,93.0,A
4660,Crown Point Community School Corp,3905,Solon Robinson Elementary School,84.8,0.5,102.5,0.5,,,,,,,93.7,A
4660,Crown Point Community School Corp,3907,Jerry Ross Elementary School,82.7,0.5,107.4,0.5,,,,,,,95.1,A
4660,Crown Point Community School Corp,3913,Timothy Ball Elementary School,78,0.5,123.5,0.5,,,,,,,100.8,A
4660,Crown Point Community School Corp,3915,Colonel John Wheeler Middle School,72.9,0.5,101,0.5,,,,,,,87.0,B
4670,School City of East Chicago,3924,East Chicago Central High School,,,,,22.4,0.2,97.2,0.2,81,0.6,72.5,C
4670,School City of East Chicago,3941,Benjamin Harrison Elementary Sch,24.1,0.5,77.8,0.5,,,,,,,51.0,F
4670,School City of East Chicago,3945,Abraham Lincoln Elementary School,35.7,0.5,100.6,0.5,,,,,,,68.2,D
4670,School City of East Chicago,3953,William McKinley Elementary School,29.2,0.5,86.5,0.5,,,,,,,57.9,F
4670,School City of East Chicago,3961,George Washington Elementary Sch,30.4,0.5,107.9,0.5,,,,,,,69.2,D
4670,School City of East Chicago,3963,Joseph Block Middle School,39.8,0.5,116.5,0.5,,,,,,,78.2,C
4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,45.8,0.215,89.2,0.215,28.5,0.114,109.4,0.114,93.6,0.342,76.8,C
4680,Lake Station Community Schools,3973,Alexander Hamilton Elementary Sch,69.4,0.5,110,0.5,,,,,,,89.7,B
4680,Lake Station Community Schools,3975,Virgil I Bailey Elementary School,59.4,0.5,105.2,0.5,,,,,,,82.3,B
4690,Gary Community School Corp,4053,Benjamin Banneker Achievement Ctr,49.1,0.5,65.4,0.5,,,,,,,57.3,F
4690,Gary Community School Corp,4061,Beveridge Elementary School,8.8,0.5,65.7,0.5,,,,,,,37.3,F
4690,Gary Community School Corp,4086,Frankie W McCullough Acad for Girl,28.6,0.5,75.9,0.5,,,,,,,52.3,F
4690,Gary Community School Corp,4105,Bailly Preparatory Academy,22.5,0.5,88.7,0.5,,,,,,,55.6,F
4690,Gary Community School Corp,4121,Jacques Marquette Elem School,21.2,0.5,83.4,0.5,,,,,,,52.3,F
4690,Gary Community School Corp,4155,Glen Park Acad for Excel in Lrn,25.9,0.5,93,0.5,,,,,,,59.5,F
4690,Gary Community School Corp,4163,West Side Leadership Academy,,,,,30.9,0.2,127.7,0.2,93.4,0.6,87.8,B
4690,Gary Community School Corp,4168,Wm A Wirt/Emerson VPA,23.6,0.236,97.2,0.236,27.2,0.106,126.9,0.106,101.1,0.317,76.9,C
4690,Gary Community School Corp,4169,Daniel Hale Williams Elem Sch,19.7,0.5,80.1,0.5,,,,,,,49.9,F
4700,Griffith Public Schools,4171,Beiriger Elementary School,73.9,0.5,101.7,0.5,,,,,,,87.8,B
4700,Griffith Public Schools,4173,Griffith Senior High School,,,,,45.5,0.2,107,0.2,100.8,0.6,91.0,A
4700,Griffith Public Schools,4177,Griffith Middle School,60.8,0.5,99.4,0.5,,,,,,,80.1,B
4700,Griffith Public Schools,4185,Eldon Ready Elementary School,67.9,0.5,113.6,0.5,,,,,,,90.8,A
4700,Griffith Public Schools,4189,Elsie Wadsworth Elementary School,70.7,0.5,114.7,0.5,,,,,,,92.7,A
4710,School City of Hammond,4411,George Rogers Clark Md/HS,34.9,0.212,85.1,0.212,23.3,0.115,117.6,0.115,88.7,0.345,72.2,C
4710,School City of Hammond,4413,Donald E Gavit Middle/High School,44.5,0.215,96.5,0.215,35.5,0.114,110.6,0.114,91.2,0.342,78.2,C
4710,School City of Hammond,4415,Hammond High School,,,,,17.9,0.2,104.5,0.2,93.3,0.6,80.5,B
4710,School City of Hammond,4417,Morton Senior High School,,,,,23.3,0.2,90.3,0.2,87.9,0.6,75.5,C
4710,School City of Hammond,4422,Joseph Hess Elementary School,52.1,0.5,93.8,0.5,,,,,,,73.0,C
4710,School City of Hammond,4425,Henry W Eggers Middle School,29.4,0.5,72.3,0.5,,,,,,,50.9,F
4710,School City of Hammond,4433,Charles N Scott Middle School,40,0.5,89.9,0.5,,,,,,,65.0,D
4710,School City of Hammond,4447,Columbia Elementary School,40.3,0.5,81.7,0.5,,,,,,,61.0,D
4710,School City of Hammond,4449,Thomas A Edison Elementary School,53.1,0.5,89,0.5,,,,,,,71.1,C
4710,School City of Hammond,4451,Benjamin Franklin Elementary Sch,51,0.5,78.4,0.5,,,,,,,64.7,D
4710,School City of Hammond,4453,Warren G Harding Elementary School,,,,,,,,,,,,Appeal Pending
4710,School City of Hammond,4455,Washington Irving Elementary Sch,40.8,0.5,80.8,0.5,,,,,,,60.8,D
4710,School City of Hammond,4457,Thomas Jefferson Elementary School,57.1,0.5,104.8,0.5,,,,,,,81.0,B
4710,School City of Hammond,4459,Kenwood Elementary School,51.8,0.5,113.4,0.5,,,,,,,82.6,B
4710,School City of Hammond,4461,Lafayette Elementary School,48.8,0.5,114.1,0.5,,,,,,,81.5,B
4710,School City of Hammond,4463,Abraham Lincoln Elementary School,49.6,0.5,103.5,0.5,,,,,,,76.6,C
4710,School City of Hammond,4465,Maywood Elementary School,46,0.5,99.6,0.5,,,,,,,72.8,C
4710,School City of Hammond,4469,Morton Elementary School,47.5,0.5,99.3,0.5,,,,,,,73.4,C
4710,School City of Hammond,4479,Lew Wallace Elementary School,40.2,0.5,82.6,0.5,,,,,,,61.4,D
4710,School City of Hammond,4484,Frank O'Bannon Elementary School,45.2,0.5,76.5,0.5,,,,,,,60.9,D
4720,School Town of Highland,4281,Highland High School,,,,,52.6,0.2,86.7,0.2,100.4,0.6,88.1,B
4720,School Town of Highland,4283,Highland Middle School,61.1,0.5,98.2,0.5,,,,,,,79.7,C
4720,School Town of Highland,4285,Judith Morton Johnston Elementary,69.9,0.5,114.5,0.5,,,,,,,92.2,A
4720,School Town of Highland,4290,Mildred Merkley Elementary School,66.7,0.5,106.1,0.5,,,,,,,86.4,B
4720,School Town of Highland,4301,Southridge Elementary School,66.9,0.5,88.9,0.5,,,,,,,77.9,C
4720,School Town of Highland,4303,Allen J Warren Elementary School,61.2,0.5,80.4,0.5,,,,,,,70.8,C
4730,School City of Hobart,4305,Hobart High School,,,,,57.9,0.2,120.9,0.2,100.9,0.6,96.3,A
4730,School City of Hobart,4309,Hobart Middle School,65.3,0.5,95.2,0.5,,,,,,,80.3,B
4730,School City of Hobart,4311,Early Learning Center-George Earle,69.8,0.5,93.1,0.5,,,,,,,81.5,B
4730,School City of Hobart,4317,Liberty Elementary School,73.2,0.5,99.8,0.5,,,,,,,86.5,B
4730,School City of Hobart,4325,Ridge View Elementary School,57.8,0.5,86.3,0.5,,,,,,,72.1,C
4730,School City of Hobart,4327,Joan Martin Elementary School,72.6,0.5,92.3,0.5,,,,,,,82.5,B
4740,School Town of Munster,4332,Munster High School,,,,,73.8,0.2,135,0.2,100.2,0.6,101.9,A
4740,School Town of Munster,4333,Wilbur Wright Middle School,77.9,0.5,113.7,0.5,,,,,,,95.8,A
4740,School Town of Munster,4337,James B Eads Elementary School,77.5,0.5,101.3,0.5,,,,,,,89.4,B
4740,School Town of Munster,4341,Ernest R Elliott Elementary School,80,0.5,98.4,0.5,,,,,,,89.2,B
4740,School Town of Munster,4343,Frank H Hammond Elementary School,84.8,0.5,117.1,0.5,,,,,,,101.0,A
4760,School City of Whiting,4353,Whiting High School,,,,,45.1,0.2,108.4,0.2,91.5,0.6,85.6,B
4760,School City of Whiting,4356,Whiting Middle School,44,0.5,78.3,0.5,,,,,,,61.2,D
4760,School City of Whiting,4361,Nathan Hale Elementary School,55.3,0.5,102.5,0.5,,,,,,,78.9,C
4805,New Prairie United School Corp,4679,Prairie View Elementary School,78.9,0.5,108,0.5,,,,,,,93.5,A
4805,New Prairie United School Corp,4689,New Prairie High School,,,,,45.9,0.2,105.9,0.2,100,0.6,90.4,A
4805,New Prairie United School Corp,4693,Rolling Prairie Elementary School,73.4,0.5,105.4,0.5,,,,,,,89.4,B
4805,New Prairie United School Corp,7345,New Prairie Middle School,65.9,0.5,99.7,0.5,,,,,,,82.8,B
4805,New Prairie United School Corp,7349,Olive Township Elementary School,79.4,0.5,103.1,0.5,,,,,,,91.3,A
4860,M S D of New Durham Township,4699,Westville Elementary School,62.6,0.5,106.5,0.5,,,,,,,84.6,B
4860,M S D of New Durham Township,4701,Westville High School,48.5,0.152,104,0.152,42.4,0.139,100.2,0.139,95,0.418,82.7,B
4915,Tri-Township Cons School Corp,4692,LaCrosse School,,,,,44.2,0.2,105.6,0.2,100,0.6,90.0,A
4915,Tri-Township Cons School Corp,4696,Wanatah School,59.6,0.5,98.5,0.5,,,,,,,79.1,C
4925,Michigan City Area Schools,4373,Coolspring Elementary School,50.5,0.5,93.9,0.5,,,,,,,72.2,C
4925,Michigan City Area Schools,4713,Springfield Elementary School,47,0.5,93.1,0.5,,,,,,,70.1,C
4925,Michigan City Area Schools,4788,Martin T Krueger Middle School,43.2,0.5,83.2,0.5,,,,,,,63.2,D
4925,Michigan City Area Schools,4789,Barker Middle School,47.4,0.5,92,0.5,,,,,,,69.7,D
4925,Michigan City Area Schools,4795,Michigan City High School,,,,,29.1,0.2,87.7,0.2,100.3,0.6,83.5,B
4925,Michigan City Area Schools,4805,Edgewood Elementary School,51.8,0.5,95.9,0.5,,,,,,,73.9,C
4925,Michigan City Area Schools,4811,Lake Hills Elementary School,50.8,0.5,94,0.5,,,,,,,72.4,C
4925,Michigan City Area Schools,4821,Joy Elementary School,59.4,0.5,96.4,0.5,,,,,,,77.9,C
4925,Michigan City Area Schools,4825,Knapp Elementary School,65.7,0.5,120.5,0.5,,,,,,,93.1,A
4925,Michigan City Area Schools,4833,Marsh Elementary School,53.5,0.5,122.1,0.5,,,,,,,87.8,B
4925,Michigan City Area Schools,6829,Pine Elementary School,46.1,0.5,88.7,0.5,,,,,,,67.4,D
4940,South Central Com School Corp,4734,South Central Elementary School,70.7,0.5,102.3,0.5,,,,,,,86.5,B
4940,South Central Com School Corp,4737,South Central Jr-Sr High School,57.7,0.157,89.1,0.157,55.2,0.137,143.3,0.137,100,0.412,91.4,A
4945,LaPorte Community School Corp,4707,Indian Trail Elementary School,73.6,0.5,93.1,0.5,,,,,,,83.4,B
4945,LaPorte Community School Corp,4717,Kesling Middle School,62.8,0.5,89.4,0.5,,,,,,,76.1,C
4945,LaPorte Community School Corp,4721,Kingsford Heights Elementary Sch,72.1,0.5,92.8,0.5,,,,,,,82.5,B
4945,LaPorte Community School Corp,4727,Kingsbury Elementary School,67.8,0.5,92.4,0.5,,,,,,,80.1,B
4945,LaPorte Community School Corp,4741,LaPorte High School,,,,,46.6,0.2,98.8,0.2,91.9,0.6,84.2,B
4945,LaPorte Community School Corp,4745,Paul F Boston Middle School,67.8,0.5,89.6,0.5,,,,,,,78.7,C
4945,LaPorte Community School Corp,4749,Hailmann Elementary School,74.2,0.5,96.8,0.5,,,,,,,85.5,B
4945,LaPorte Community School Corp,4753,F Willard Crichfield Elementary,85,0.5,101.4,0.5,,,,,,,93.2,A
4945,LaPorte Community School Corp,4757,Lincoln Elementary School,60.5,0.5,94.9,0.5,,,,,,,77.7,C
4945,LaPorte Community School Corp,4767,Riley Elementary School,65.2,0.5,114.7,0.5,,,,,,,90.0,A
4945,LaPorte Community School Corp,4773,Handley Elementary School,59.8,0.5,79.5,0.5,,,,,,,69.7,D
5075,North Lawrence Com Schools,4857,Fayetteville Elementary School,68.7,0.5,109.5,0.5,,,,,,,89.1,B
5075,North Lawrence Com Schools,4865,Needmore Elementary School,47.3,0.5,82.8,0.5,,,,,,,65.1,D
5075,North Lawrence Com Schools,4869,Springville Elementary School,60.9,0.5,78.9,0.5,,,,,,,69.9,D
5075,North Lawrence Com Schools,4873,Heltonville Elementary School,58.1,0.5,105,0.5,,,,,,,81.6,B
5075,North Lawrence Com Schools,4878,Oolitic Middle School,49.9,0.5,87,0.5,,,,,,,68.5,D
5075,North Lawrence Com Schools,4885,Dollens Elementary School,52.9,0.5,83.2,0.5,,,,,,,68.1,D
5075,North Lawrence Com Schools,4889,Shawswick Elementary School,65,0.5,96.8,0.5,,,,,,,80.9,B
5075,North Lawrence Com Schools,4891,Shawswick Middle School,60.5,0.5,88.6,0.5,,,,,,,74.6,C
5075,North Lawrence Com Schools,4905,Bedford Middle School,46.4,0.5,78.9,0.5,,,,,,,62.7,D
5075,North Lawrence Com Schools,4909,Lincoln Elementary School,72.3,0.5,112.4,0.5,,,,,,,92.4,A
5075,North Lawrence Com Schools,4911,Bedford-North Lawrence High School,,,,,44.8,0.2,111.5,0.2,94,0.6,87.7,B
5075,North Lawrence Com Schools,4917,Parkview Primary School,63,0.5,91.3,0.5,,,,,,,77.2,C
5075,North Lawrence Com Schools,4921,Stalker Elementary School,52.5,0.5,87.3,0.5,,,,,,,69.9,D
5075,North Lawrence Com Schools,4932,Parkview Intermediate School,63,0.5,91.3,0.5,,,,,,,77.2,C
5085,Mitchell Community Schools,4861,Burris Elementary School,58.6,0.5,84.6,0.5,,,,,,,71.6,C
5085,Mitchell Community Schools,4863,Hatfield Elementary School,58.6,0.5,84.6,0.5,,,,,,,71.6,C
5085,Mitchell Community Schools,4924,Mitchell Jr High School,56.5,0.5,97.7,0.5,,,,,,,77.1,C
5085,Mitchell Community Schools,4925,Mitchell High School,,,,,44.7,0.2,97.4,0.2,90.8,0.6,82.9,B
5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,56.1,0.162,100.2,0.162,34.7,0.135,69.6,0.135,100.5,0.406,80.2,B
5245,Frankton-Lapel Community Schools,5009,Frankton Elementary School,61.4,0.5,83.8,0.5,,,,,,,72.6,C
5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,,,,,54.1,0.2,107.2,0.2,100.9,0.6,92.8,A
5245,Frankton-Lapel Community Schools,5012,Lapel Middle School,67.4,0.5,106.2,0.5,,,,,,,86.8,B
5245,Frankton-Lapel Community Schools,5025,Lapel Elementary School,70.6,0.5,96.1,0.5,,,,,,,83.4,B
5255,South Madison Com Sch Corp,4935,East Elementary School,73.2,0.5,103.6,0.5,,,,,,,88.4,B
5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,,,,,49,0.2,99.7,0.2,100.4,0.6,90.0,A
5255,South Madison Com Sch Corp,5057,Pendleton Heights Middle School,74.8,0.5,119.5,0.5,,,,,,,97.2,A
5255,South Madison Com Sch Corp,5061,Pendleton Elementary School,70.5,0.5,95.4,0.5,,,,,,,83.0,B
5255,South Madison Com Sch Corp,5064,Maple Ridge Elementary School,67.6,0.5,96.1,0.5,,,,,,,81.9,B
5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,58,0.161,100.1,0.161,44.1,0.136,101.4,0.136,100.5,0.407,86.2,B
5265,Alexandria Community School Corp,5065,Alexandria-Monroe Intermediate,58.8,0.5,115.7,0.5,,,,,,,87.3,B
5265,Alexandria Community School Corp,5069,Alexandria-Monroe Elementary,58.8,0.5,115.7,0.5,,,,,,,87.3,B
5275,Anderson Community School Corp,4906,COMPASS Alternative School ,,,,,,,,,,,0.0,No Grade
5275,Anderson Community School Corp,4945,Anderson High School,,,,,25.8,0.2,86.2,0.2,100.2,0.6,82.5,B
5275,Anderson Community School Corp,4953,Edgewood Elementary School,47.1,0.5,71.2,0.5,,,,,,,59.2,F
5275,Anderson Community School Corp,4977,Tenth Street Elementary School,56,0.5,101,0.5,,,,,,,78.5,C
5275,Anderson Community School Corp,5033,Valley Grove Elementary School,60.3,0.5,91.7,0.5,,,,,,,76.0,C
5275,Anderson Community School Corp,5076,Highland Middle School,41.6,0.5,81.2,0.5,,,,,,,61.4,D
5275,Anderson Community School Corp,5102,Eastside Elementary School,54,0.5,81.4,0.5,,,,,,,67.7,D
5275,Anderson Community School Corp,5142,Anderson Elementary School,45.3,0.5,78.2,0.5,,,,,,,61.8,D
5275,Anderson Community School Corp,5146,Erskine Elementary School,42.6,0.5,75,0.5,,,,,,,58.8,F
5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,36.6,0.182,75.2,0.182,37.4,0.127,95,0.127,100.6,0.381,75.5,C
5280,Elwood Community School Corp,5151,Elwood Intermediate School,47.6,0.5,99.1,0.5,,,,,,,73.4,C
5280,Elwood Community School Corp,5157,Elwood Elementary School,47.6,0.5,99.1,0.5,,,,,,,73.4,C
5300,M S D Decatur Township,5177,Decatur Central High School,,,,,36.5,0.2,95.6,0.2,100,0.6,86.4,B
5300,M S D Decatur Township,5178,Gold Academy,50.9,0.5,106.6,0.5,,,,,,,78.8,C
5300,M S D Decatur Township,5179,Blue Academy,61.6,0.5,92.3,0.5,,,,,,,77.0,C
5300,M S D Decatur Township,5181,Decatur Middle School,40.3,0.5,74.4,0.5,,,,,,,57.4,F
5300,M S D Decatur Township,5185,Stephen Decatur Elementary School,40.2,0.5,77.1,0.5,,,,,,,58.7,F
5300,M S D Decatur Township,5187,Valley Mills Elementary School,54.5,0.5,101.1,0.5,,,,,,,77.8,C
5300,M S D Decatur Township,5188,Decatur Twp School for Excellence,,,,,11.5,0.2,78.6,0.2,54.2,0.6,50.5,F
5300,M S D Decatur Township,5189,West Newton Elementary School,58.4,0.5,110.1,0.5,,,,,,,84.3,B
5300,M S D Decatur Township,5192,Liberty Early Elementary School,53.8,0.5,98.4,0.5,,,,,,,76.1,C
5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,,,,,60.7,0.2,105.1,0.2,100,0.6,93.2,A
5310,Franklin Township Com Sch Corp,5194,South Creek Elementary,87.3,0.5,125.6,0.5,,,,,,,106.5,A
5310,Franklin Township Com Sch Corp,5195,Franklin Township Middle Schl East,68.7,0.5,104.8,0.5,,,,,,,86.8,B
5310,Franklin Township Com Sch Corp,5197,Franklin Township Middle Sch West,69.2,0.5,101.6,0.5,,,,,,,85.4,B
5310,Franklin Township Com Sch Corp,5198,Thompson Crossing Elementary Sch,84.9,0.5,119.5,0.5,,,,,,,102.2,A
5310,Franklin Township Com Sch Corp,5200,Mary Adams Elementary School,77.2,0.5,115.5,0.5,,,,,,,96.4,A
5310,Franklin Township Com Sch Corp,5201,Acton Elementary School,,,110.4,1,,,,,,,110.4,A
5310,Franklin Township Com Sch Corp,5202,Arlington Elementary School,71.5,0.5,102.9,0.5,,,,,,,87.2,B
5310,Franklin Township Com Sch Corp,5203,Lillie Idella Kitley Elementary,55.1,0.5,94.3,0.5,,,,,,,74.7,C
5310,Franklin Township Com Sch Corp,5205,Bunker Hill Elementary School,83.5,0.5,128,0.5,,,,,,,105.8,A
5330,M S D Lawrence Township,5275,Lawrence Central High School,,,,,33.3,0.2,85.8,0.2,100,0.6,83.8,B
5330,M S D Lawrence Township,5276,Lawrence North High School,,,,,39,0.2,94.6,0.2,100.1,0.6,86.8,B
5330,M S D Lawrence Township,5277,Belzer Middle School,48.8,0.5,104.6,0.5,,,,,,,76.7,C
5330,M S D Lawrence Township,5281,Brook Park Elementary School,25.9,0.5,85.8,0.5,,,,,,,55.9,F
5330,M S D Lawrence Township,5283,Mary Evelyn Castle Elementary Sch,58.6,0.5,108,0.5,,,,,,,83.3,B
5330,M S D Lawrence Township,5284,Early Learning Center,51.6,0.5,105.3,0.5,,,,,,,78.5,C
5330,M S D Lawrence Township,5285,Crestview Elementary School,50.5,0.5,108.6,0.5,,,,,,,79.6,C
5330,M S D Lawrence Township,5287,Amy Beverland Elementary,75.5,0.5,106.5,0.5,,,,,,,91.0,A
5330,M S D Lawrence Township,5289,Harrison Hill Elementary School,31.6,0.5,92.6,0.5,,,,,,,62.1,D
5330,M S D Lawrence Township,5291,Fall Creek Valley Middle School,48.5,0.5,94.3,0.5,,,,,,,71.4,C
5330,M S D Lawrence Township,5293,Indian Creek Elementary School,39.2,0.5,99.5,0.5,,,,,,,69.4,D
5330,M S D Lawrence Township,5294,Forest Glen Elementary School,71.5,0.5,114.4,0.5,,,,,,,93.0,A
5330,M S D Lawrence Township,5295,Winding Ridge Elementary School,36.8,0.5,104.6,0.5,,,,,,,70.7,C
5330,M S D Lawrence Township,5296,Oaklandon Elementary School,50.3,0.5,88.1,0.5,,,,,,,69.2,D
5330,M S D Lawrence Township,5298,Skiles Test Elementary School,42.5,0.5,101.5,0.5,,,,,,,72.0,C
5330,M S D Lawrence Township,5299,Sunnyside Elementary School,43.5,0.5,107.4,0.5,,,,,,,75.5,C
5340,Perry Township Schools,5307,Perry Meridian High School,,,,,43.1,0.2,96.2,0.2,100.5,0.6,88.2,B
5340,Perry Township Schools,5309,Southport High School,,,,,39.2,0.2,84.8,0.2,100.1,0.6,84.9,B
5340,Perry Township Schools,5310,Southport 6th Grade Academy,62.6,0.5,119.2,0.5,,,,,,,90.9,A
5340,Perry Township Schools,5312,Perry Meridian 6th Grade Academy,63.7,0.5,101,0.5,,,,,,,82.4,B
5340,Perry Township Schools,5315,Southport Middle School,59.2,0.5,112.5,0.5,,,,,,,85.9,B
5340,Perry Township Schools,5319,Perry Meridian Middle School,61.4,0.5,111,0.5,,,,,,,86.2,B
5340,Perry Township Schools,5321,William Henry Burkhart Elementary,65.4,0.5,122.9,0.5,,,,,,,94.2,A
5340,Perry Township Schools,5322,Mary Bryan Elementary School,67.2,0.5,99.6,0.5,,,,,,,83.4,B
5340,Perry Township Schools,5325,Clinton Young Elementary School,37.2,0.5,87.2,0.5,,,,,,,62.2,D
5340,Perry Township Schools,5333,Glenns Valley Elementary School,72.7,0.5,118.7,0.5,,,,,,,95.7,A
5340,Perry Township Schools,5337,Abraham Lincoln Elementary School,61.9,0.5,112.1,0.5,,,,,,,87.0,B
5340,Perry Township Schools,5338,Douglas MacArthur Elementary Sch,70.5,0.5,118.1,0.5,,,,,,,94.3,A
5340,Perry Township Schools,5345,Homecroft Elementary School,55.5,0.5,113.2,0.5,,,,,,,84.4,B
5340,Perry Township Schools,5347,Southport Elementary School,69.6,0.5,109.1,0.5,,,,,,,89.4,B
5340,Perry Township Schools,5351,Winchester Village Elementary,55,0.5,119.5,0.5,,,,,,,87.3,B
5340,Perry Township Schools,5366,Jeremiah Gray Elementary School,69.9,0.5,102.8,0.5,,,,,,,86.4,B
5340,Perry Township Schools,5372,Rosa Parks Elementary School,77.2,0.5,126.1,0.5,,,,,,,101.7,A
5350,M S D Pike Township,5349,Fishback Creek Public Academy,60.4,0.5,112.8,0.5,,,,,,,86.6,B
5350,M S D Pike Township,5352,Deer Run Elementary,51.5,0.5,124.5,0.5,,,,,,,88.0,B
5350,M S D Pike Township,5353,Pike High School,,,,,41.6,0.2,119.9,0.2,100.1,0.6,92.4,A
5350,M S D Pike Township,5354,College Park Elementary School,49.2,0.5,110.8,0.5,,,,,,,80.0,B
5350,M S D Pike Township,5355,Lincoln Middle School,36.2,0.5,97.3,0.5,,,,,,,66.8,D
5350,M S D Pike Township,5356,Guion Creek Middle School,41,0.5,96.5,0.5,,,,,,,68.8,D
5350,M S D Pike Township,5357,Central Elementary School,38.5,0.5,98.5,0.5,,,,,,,68.5,D
5350,M S D Pike Township,5358,Eagle Creek Elementary School,66.3,0.5,106,0.5,,,,,,,86.2,B
5350,M S D Pike Township,5359,Eastbrook Elementary School,44.4,0.5,105.7,0.5,,,,,,,75.1,C
